id,scientific_name,presence_start,presence_end,presence_score,start,end,floor_to_peak,loudness
253841,Junco hyemalis,146.0,152.0,0.3513494704438503,147.77179138321995,153.77179138321995,0.16371944132955069,-36.454941578197094
872091,Passer domesticus,28.0,34.0,0.46675681513409273,27.980045351473922,33.98004535147392,0.049485856533557526,-17.48870651785235
187464,Setophaga townsendi,114.0,120.0,0.5284240079480548,114.0,120.0,0.004775772012327162,-17.488837285357892
498957,Zonotrichia leucophrys,17.0,23.0,-0.05307741396042496,17.0,23.0,0.3722358781017402,-34.550610441062325
192055,Sayornis nigricans,84.0,90.0,0.604547195656355,84.0,90.0,0.019326494421156554,-21.668838494412118
355559,Spinus psaltria,18.0,24.0,0.01599359529656033,18.0,24.0,0.17313275190895822,-62.89298693573059
363955,Poecile rufescens,14.0,20.0,0.6044831664063209,15.232290249433106,21.232290249433106,0.04610085771646017,-18.516926762736617
432955,Spinus psaltria,38.0,44.0,0.4928931774095047,38.0,44.0,0.3257348289445482,-39.12535408313128
285208,Spinus psaltria,9.0,15.0,0.0,10.216780045351474,16.216780045351474,0.1112527474018731,-28.85664069053254
161644,Zonotrichia leucophrys,112.0,118.0,0.37506194291419753,112.94185941043084,118.94185941043084,0.3578292004766186,-39.61521958244311
444627,Melozone crissalis,2.0,8.0,0.6040300934813743,2.972154195011338,8.972154195011338,0.011414542374899238,-16.523968026371186
657191,Poecile rufescens,24.0,30.0,0.6040803027707476,26.586848072562358,32.58684807256236,0.14596516083789088,-14.43043261511111
195921,Leiothlypis celata,68.0,74.0,0.18798513528566024,68.0,74.0,0.01827018428982935,-24.59228774767119
138282,Setophaga coronata,1.0,7.0,0.0,0.046439909297052155,6.046439909297052,0.2862173556768296,-31.69917398838079
708126,Zonotrichia leucophrys,30.0,36.0,0.5561511190824729,30.0,36.0,0.6350861215635802,-22.461531198084113
362108,Junco hyemalis,4.0,10.0,0.1973686703415804,3.5294331065759637,9.529433106575963,0.5481987425212657,-42.79258907420119
156215,Setophaga townsendi,46.0,52.0,0.4386690988876791,46.0,52.0,0.037655189259629136,-14.148326797061701
509280,Setophaga coronata,16.0,22.0,0.5925589439480803,16.648707482993196,22.648707482993196,0.08592018429526148,-44.33906695463494
826167,Zonotrichia leucophrys,26.0,32.0,0.5975091900936392,27.608526077097505,33.60852607709751,0.03375839559510189,-37.38997733224661
773219,Sayornis nigricans,32.0,38.0,0.6035638992176499,31.71845804988662,37.71845804988662,0.013224842633551389,-27.20713688622636
179235,Zonotrichia leucophrys,0.0,6.0,0.596633331720219,1.509297052154195,7.509297052154195,0.009559568888937693,-19.441270986031824
282759,Melozone crissalis,36.0,42.0,0.5935780004013416,36.94294784580499,42.94294784580499,0.02819428461778654,-24.772296370483414
